DATE,DAILY RAINFALL,TEMP MEAN,TEMP MAX,TEMP MIN
2007-01-01 00:00:00,5.08,28.333333333333336,32.22222222222222,25.0
2007-01-05 00:00:00,0.0,26.11111111111111,31.666666666666668,22.77777777777778
2007-01-08 00:00:00,0.254,27.222222222222225,29.444444444444446,23.88888888888889
2007-01-09 00:00:00,0.0,25.555555555555557,30.0,22.77777777777778
2007-01-10 00:00:00,0.0,25.555555555555557,29.444444444444446,22.22222222222222
2007-01-15 00:00:00,1.016,27.77777777777778,30.0,26.11111111111111
2007-01-16 00:00:00,0.0,28.333333333333336,30.555555555555557,23.88888888888889
2007-01-18 00:00:00,0.0,26.666666666666668,32.22222222222222,21.666666666666668
2007-01-19 00:00:00,0.0,27.222222222222225,30.555555555555557,23.88888888888889
2007-01-21 00:00:00,0.0,26.666666666666668,30.0,22.77777777777778
2007-01-23 00:00:00,0.0,27.77777777777778,30.555555555555557,23.333333333333336
2007-01-25 00:00:00,0.0,26.11111111111111,31.666666666666668,21.666666666666668
2007-01-27 00:00:00,0.0,26.666666666666668,32.22222222222222,21.666666666666668
2007-01-29 00:00:00,6.858,25.555555555555557,29.444444444444446,22.77777777777778
2007-02-01 00:00:00,0.0,25.0,30.0,21.11111111111111
2007-02-02 00:00:00,0.0,25.555555555555557,29.444444444444446,21.11111111111111
2007-02-03 00:00:00,0.0,25.555555555555557,30.0,22.22222222222222
2007-02-04 00:00:00,0.0,23.88888888888889,29.444444444444446,20.0
2007-02-09 00:00:00,0.0,27.222222222222225,30.0,23.333333333333336
2007-02-10 00:00:00,0.0,26.11111111111111,30.0,22.22222222222222
2007-02-11 00:00:00,0.0,26.11111111111111,29.444444444444446,20.555555555555557
2007-02-12 00:00:00,0.0,27.77777777777778,30.0,22.77777777777778
2007-02-14 00:00:00,0.0,26.11111111111111,29.444444444444446,23.333333333333336
2007-02-16 00:00:00,0.0,25.555555555555557,29.444444444444446,22.77777777777778
2007-02-17 00:00:00,0.0,26.666666666666668,30.555555555555557,21.11111111111111
2007-02-18 00:00:00,0.0,27.222222222222225,31.666666666666668,22.22222222222222
